parent,child,relationshiptype
Node36,Node2992,O
Node994,Node2993,A
Node447,Node2994,Star
Node2540,Node2369,Star
Node42,Node2995,A
Node2206,Node2996,A
Node527,Node2997,A
Node2611,Node2998,A
Node1186,Node2980,R
Node2296,Node2999,O
Node2642,Node2965,Star
Node1892,Node2625,R
Node2749,Node3000,A
Node1589,Node3001,O
Node2389,Node3002,O
Node1652,Node3003,Star
Node725,Node2773,E
Node796,Node3004,O
Node1832,Node2803,A
Node2390,Node3005,O
Node2413,Node2761,O
Node1306,Node2932,E
Node2415,Node2509,Star
Node1205,Node2809,R
Node2769,Node2902,A
Node2688,Node3006,A
Node1585,Node2739,R
Node891,Node2861,E
Node1312,Node3007,A
Node2465,Node3008,O
Node1084,Node2869,E
Node1446,Node2958,R
Node2053,Node3009,A
Node1056,Node3010,O
Node2351,Node3011,A
Node1611,Node2286,E
Node70,Node3012,Star
Node1130,Node3001,R
Node2494,Node3013,Star
Node1931,Node2404,E
Node2481,Node2317,R
Node472,Node3014,Star
Node1871,Node3015,Star
Node2827,Node2611,A
Node1667,Node2798,R
Node2929,Node3016,O
Node2926,Node3017,O
Node442,Node2804,R
Node897,Node2813,R
Node2040,Node3018,O
Node1122,Node2453,E
Node2528,Node3019,A
Node2268,Node3020,A
Node606,Node3021,A
Node536,Node3022,O
Node1826,Node3023,O
Node1033,Node3024,O
Node120,Node3025,Star
Node517,Node3026,O
Node1771,Node3027,O
Node1953,Node3028,Star
Node2100,Node3029,O
Node865,Node2905,R
Node814,Node3030,O
Node436,Node3031,A
Node2955,Node2613,O
Node2904,Node3032,A
Node1851,Node2807,R
Node1597,Node3033,Star
Node787,Node2992,R
Node1295,Node3034,A
Node23,Node3035,Star
Node1008,Node2990,E
Node548,Node3036,O
Node1570,Node2818,O
Node2945,Node3037,A
Node1206,Node3038,A
Node1006,Node3039,A
Node561,Node2757,R
Node2646,Node3040,O
Node1342,Node3033,Star
Node2055,Node2446,A
Node2965,Node3041,Star
Node1321,Node2576,E
Node442,Node3042,A
Node2358,Node3043,O
Node2562,Node2388,E
Node113,Node2886,E
Node986,Node3044,Star
Node1957,Node3045,A
Node1499,Node2929,E
Node2179,Node3046,O
Node2151,Node3047,M
Node2123,Node3048,M
Node130,Node2266,E
Node1124,Node3049,Star
Node1671,Node3050,A
Node2359,Node2978,A
Node483,Node2474,R
Node2932,Node3051,A
Node2922,Node3052,Star
Node1158,Node2435,R
Node636,Node3053,Star
Node2320,Node1634,A
Node1823,Node3054,O
Node1483,Node3055,O
Node2027,Node3035,E
Node1560,Node3056,O
Node2186,Node3057,A
Node1811,Node3020,Star
Node605,Node3058,A
Node1130,Node2386,R
Node1531,Node3059,O
Node2472,Node2429,A
Node2509,Node3060,A
Node1879,Node3026,A
Node580,Node2715,R
Node1559,Node3061,M
Node433,Node3062,M
Node1157,Node3003,R
Node1915,Node3063,M
Node1764,Node3064,M
Node1595,Node3065,O
Node1427,Node3066,A
Node2022,Node3067,A
Node1975,Node2896,E
Node840,Node3068,Star
Node436,Node3069,A
Node2315,Node2416,R
Node2909,Node2889,O
Node100,Node3070,M
Node536,Node3071,O
Node1359,Node3072,Star
Node663,Node2841,A
Node1734,Node3070,E
Node2021,Node3073,Star
Node1918,Node3074,Star
Node1537,Node3075,Star
Node1300,Node3076,Star
Node1028,Node3077,M
Node106,Node2675,R
Node66,Node3078,O
Node2659,Node2244,R
Node1026,Node2693,A
Node3051,Node2987,A
Node1936,Node2922,Star
Node469,Node3079,O
Node1644,Node3080,A
Node2034,Node3081,O
Node725,Node3006,E
Node2051,Node3082,M
Node812,Node3083,A
Node407,Node3084,O
Node3065,Node3085,O
Node1137,Node3086,O
Node653,Node3054,E
Node1331,Node3087,O
Node1120,Node2844,E
Node38,Node2792,R
Node2713,Node3088,Star
Node2352,Node2488,Star
Node2420,Node3089,A
Node2509,Node2973,E
Node2676,Node2877,Star
Node2950,Node3090,M
Node2524,Node3091,M
Node1908,Node3043,O
Node1926,Node3038,A
Node2069,Node3092,Star
Node1152,Node2831,E
Node185,Node3093,M
Node842,Node3094,A
Node1223,Node3095,A
Node2121,Node3096,A
Node2907,Node3097,O
Node1224,Node3022,R
Node2954,Node3098,O
Node298,Node2868,R
Node3043,Node3099,A
Node944,Node3100,O
Node210,Node2863,E
Node1350,Node3015,R
Node56,Node2899,R
Node2379,Node3101,O
Node601,Node2903,R
Node141,Node3021,E
Node2874,Node3102,A
Node511,Node2585,E
Node1344,Node3103,Star
Node1663,Node2679,R
Node2991,Node2762,A
Node708,Node3104,A
Node1990,Node3105,O
Node247,Node2974,E
Node1688,Node3106,O
Node1995,Node2799,R
Node2377,Node2575,A
Node2254,Node2643,Star
Node1605,Node2936,R
Node1236,Node2598,R
Node2206,Node2892,E
Node23,Node3107,Star
Node2051,Node3108,M
Node366,Node3005,R
Node105,Node2911,R
Node2842,Node3081,Star
Node2898,Node2275,O
Node2429,Node3109,A
Node1836,Node2439,E
Node2107,Node3110,M
Node2867,Node3111,Star
Node32,Node3112,M
Node905,Node3113,Star
Node229,Node3114,Star
Node602,Node2827,E
Node1273,Node3115,O
Node2577,Node1517,O
Node2614,Node3116,Star
Node2849,Node3117,A
Node2669,Node3118,Star
Node2842,Node3058,R
Node868,Node2592,E
Node2157,Node3088,Star
Node3019,Node3119,O
Node1305,Node2794,R
Node2848,Node3105,Star
Node58,Node2431,E
Node329,Node2779,E
Node2780,Node2910,E
Node512,Node2050,R
Node1337,Node3120,Star
Node411,Node2558,E
Node116,Node3121,Star
Node2341,Node2930,R
Node1401,Node3122,Star
Node1580,Node2859,Star
Node513,Node3123,A
Node950,Node3124,Star
Node1815,Node3125,O
Node706,Node3126,A
Node1923,Node3127,O
Node2480,Node3128,A
Node2503,Node3129,M
Node725,Node3130,A
Node2758,Node3131,A
Node1058,Node3132,M
Node1719,Node2921,E
Node72,Node2786,E
Node1127,Node3133,O
Node453,Node3134,Star
Node1363,Node2793,O
Node1885,Node3135,O
Node1804,Node3113,A
Node3073,Node2396,A
Node840,Node3136,Star
Node3060,Node3137,O
Node1181,Node3017,E
Node332,Node2865,R
Node1243,Node2833,E
Node249,Node3096,E
Node2355,Node2805,A
Node882,Node3009,Star
Node2330,Node3138,O
Node2556,Node2895,O
Node1292,Node3087,R
Node1166,Node3139,Star
Node1228,Node3140,M
Node1794,Node3133,E
Node897,Node3141,O
Node2234,Node3142,A
Node162,Node2982,R
Node1498,Node3143,Star
Node2460,Node2378,E
Node2542,Node2392,R
Node1805,Node3144,A
Node2340,Node3145,Star
Node1670,Node3146,O
Node1301,Node3102,E
Node1169,Node3147,O
Node2467,Node2783,A
Node1773,Node2991,A
Node226,Node3148,A
Node1073,Node3149,O
Node2850,Node3150,M
Node2237,Node3151,Star
Node2221,Node3152,O
Node1331,Node2800,R
Node985,Node3138,E
Node698,Node3153,Star
Node1508,Node3154,Star
Node241,Node3153,E
Node264,Node3155,Star
Node2325,Node2925,R
Node2294,Node3156,Star
Node2043,Node2763,O
Node2748,Node3119,A
Node1259,Node2271,R
Node3072,Node3157,A
Node1413,Node3158,O
Node1403,Node3159,O
Node2701,Node2887,A
Node1137,Node3097,E
Node1471,Node2920,R
Node967,Node3160,Star
Node3069,Node3161,A
Node954,Node3162,Star
Node1594,Node3163,A
Node132,Node2609,E
Node192,Node3164,O
Node1267,Node3165,A
Node195,Node2942,E
Node2191,Node3166,A
Node1189,Node3167,M
Node1811,Node2624,E
Node2177,Node2489,E
Node2049,Node3168,Star
Node2444,Node3169,O
Node1401,Node3170,Star
Node2257,Node3171,O
Node2007,Node2957,Star
Node2509,Node3172,A
Node1421,Node2802,R
Node2123,Node3173,M
Node206,Node3161,E
Node998,Node2716,Star
Node1609,Node3174,A
Node1732,Node2717,R
Node376,Node3175,A
Node2509,Node3176,A
Node3151,Node3177,A
Node1309,Node3178,A
Node1584,Node3179,Star
Node2672,Node3069,A
Node543,Node3180,O
Node882,Node3034,R
Node405,Node3181,Star
Node419,Node2750,E
Node126,Node2695,E
Node225,Node2916,R
Node567,Node2665,R
Node520,Node2876,E
Node1898,Node2977,E
Node107,Node2740,E
Node2681,Node3182,Star
Node94,Node2451,R
Node1683,Node2491,O
Node1561,Node3183,Star
Node3015,Node3184,Star
Node2110,Node2729,E
Node1648,Node3044,R
Node23,Node3185,Star
Node2682,Node3186,Star
Node1105,Node2452,E
Node25,Node3077,R
Node2768,Node2795,A
Node885,Node3187,M
Node711,Node3188,O
Node3142,Node3189,A
Node377,Node3190,O
Node1997,Node3191,O
Node2462,Node3192,Star
Node472,Node3193,Star
Node1000,Node3194,O
Node810,Node3195,O
Node282,Node3185,E
Node1941,Node3114,A
Node1494,Node3147,R
Node656,Node3196,Star
Node1177,Node3197,O
Node2372,Node3198,Star
Node3126,Node3199,A
Node168,Node3200,O
Node840,Node2713,R
Node2966,Node3201,O
Node619,Node2364,R
Node356,Node2855,R
Node2569,Node2871,R
Node364,Node3202,O
Node116,Node3203,Star
Node1105,Node3204,A
Node404,Node3205,A
Node2162,Node2874,Star
Node1072,Node2651,E
Node1603,Node3206,O
Node1498,Node3207,Star
Node1660,Node3055,A
Node248,Node3208,A
Node2160,Node3115,Star
Node2689,Node2934,Star
Node191,Node3209,Star
Node2196,Node3210,O
Node1218,Node3199,Star
Node1929,Node3056,R
Node1649,Node2730,E
Node1611,Node3211,O
Node2712,Node3174,R
Node1000,Node3152,R
Node1233,Node3098,E
Node534,Node3059,E
Node887,Node3212,A
Node1656,Node2954,R
Node1207,Node3213,Star
Node745,Node3159,E
Node530,Node3214,O
Node1309,Node3215,A
Node2107,Node3216,M
Node2876,Node3217,O
Node1534,Node3218,O
Node477,Node3219,O
Node1505,Node2937,E
Node768,Node3220,O
Node2044,Node3208,R
Node2480,Node3221,A
Node1552,Node3222,A
Node2197,Node3142,O
Node2655,Node2985,A
Node641,Node3223,O
Node1683,Node3224,O
Node2859,Node3092,R
Node478,Node3225,Star
Node920,Node2945,R
Node2862,Node3226,M
Node2021,Node3227,Star
Node1672,Node3228,A
Node2110,Node2758,E
Node1042,Node3126,E
Node656,Node2875,E
Node2854,Node3229,Star
Node2850,Node3230,O
Node2552,Node3027,A
Node3230,Node3231,A
Node1378,Node3063,R
Node1532,Node2853,A
Node244,Node3086,R
Node105,Node3232,O
Node3184,Node3233,A
Node984,Node3234,O
Node2191,Node3235,A
Node3141,Node3236,A
Node2900,Node3237,A
Node2345,Node3053,Star
Node3144,Node3000,O
Node2564,Node3238,O
Node2593,Node2581,Star
Node2399,Node3239,A
Node790,Node2299,R
Node1881,Node2826,R
Node589,Node3240,M
Node889,Node3241,A
Node827,Node3242,A
Node1793,Node3243,O
Node3172,Node3244,O
Node2052,Node3245,O
Node895,Node3246,O
Node551,Node2766,R
Node314,Node3247,O
Node2445,Node2994,A
Node2735,Node3248,O
Node2190,Node3249,Star
Node1458,Node3250,O
Node2346,Node3251,O
Node1658,Node3252,A
Node733,Node3253,O
Node1880,Node3254,Star
Node2662,Node3255,A
Node179,Node3256,A
Node868,Node3257,A
Node1692,Node2304,R
Node2626,Node2933,R
Node436,Node3258,A
Node2518,Node3259,O
Node924,Node3260,O
Node2707,Node3261,A
Node2619,Node2832,Star
Node1451,Node3262,A
Node1870,Node3263,A
Node1452,Node3125,R
Node3168,Node3264,A
Node2564,Node3265,M
Node1567,Node3266,Star
Node3228,Node3267,O
Node567,Node3169,R
Node2598,Node3162,R
Node853,Node3268,Star
Node1677,Node3269,Star
Node1249,Node3270,O
Node784,Node2506,A
Node1157,Node2637,R
Node1919,Node3232,R
Node1720,Node3271,M
Node1893,Node2360,A
Node2549,Node3272,O
Node2120,Node3273,O
Node223,Node3274,A
Node1742,Node2898,R
Node2098,Node3235,O
Node569,Node3275,A
Node1579,Node3276,A
Node1986,Node3277,A
Node682,Node3253,E
Node2325,Node2790,R
Node692,Node3278,O
Node2353,Node3279,Star
Node2763,Node2249,Star
Node934,Node3233,E
Node178,Node3280,A
Node3244,Node3213,Star
Node506,Node3281,O
Node673,Node2801,R
Node2253,Node3166,R
Node2866,Node3240,Star
Node1158,Node2601,R
Node31,Node3282,A
Node104,Node2555,R
Node2166,Node3151,R
Node3145,Node2824,Star
Node420,Node3283,A
Node461,Node3073,R
Node2906,Node2530,O
Node764,Node3284,M
Node1317,Node3285,A
Node480,Node3286,O
Node81,Node3287,O
Node2220,Node3002,Star
Node2542,Node2787,R
Node2453,Node3203,A
Node2838,Node3288,A
Node1059,Node2782,E
Node1737,Node2926,E
Node305,Node2738,R
Node1357,Node3289,Star
Node1518,Node3141,Star
Node1217,Node3263,R
Node2228,Node3290,A
Node3000,Node3291,O
Node310,Node3117,E
Node2625,Node3205,Star
Node1475,Node3292,A
Node38,Node3135,R
Node739,Node3036,E
Node2465,Node3293,O
Node502,Node3294,O
Node1,Node3295,Star
Node1260,Node3296,O
Node1653,Node2666,A
Node2300,Node2963,Star
Node1409,Node3297,Star
Node1256,Node2845,R
Node93,Node2976,E
Node1696,Node3298,M
Node394,Node3200,E
Node2274,Node3299,Star
Node2183,Node3300,Star
Node2403,Node3274,Star
Node3156,Node3260,A
Node2123,Node3301,M
Node1757,Node2303,R
Node1646,Node3168,O
Node1942,Node3302,O
Node1260,Node3303,O
Node1336,Node2810,R
Node1940,Node3304,Star
Node1242,Node3305,O
Node571,Node3306,O
Node1111,Node3079,A
Node452,Node3307,O
Node467,Node2526,R
Node452,Node3308,M
Node440,Node3266,E
Node726,Node3309,Star
Node2357,Node3247,Star
Node668,Node3310,A
Node1891,Node3311,A
Node1303,Node2964,R
Node3132,Node3241,O
Node1410,Node3106,R
Node1023,Node3312,O
Node2345,Node3313,Star
Node3050,Node2918,A
Node773,Node3261,R
Node1673,Node3314,O
Node124,Node3039,R
Node368,Node3315,M
Node1388,Node3316,Star
Node1744,Node3317,A
Node2022,Node3254,R
Node1461,Node3140,R
Node2753,Node3318,A
Node1918,Node3319,Star
Node2087,Node3130,A
Node2647,Node2552,O
Node2674,Node3050,A
Node911,Node2371,R
Node2178,Node3320,M
Node1249,Node3145,R
Node370,Node3251,R
Node2970,Node3321,Star
Node1099,Node3322,O
Node2541,Node2968,O
Node2179,Node2247,E
Node2703,Node3323,O
Node2237,Node3066,R
Node1666,Node3324,Star
Node2328,Node3325,A
Node3205,Node3326,O
Node2511,Node3327,A
Node2681,Node3328,Star
Node404,Node2699,R
Node829,Node3329,M
Node490,Node2573,R
Node1744,Node3330,A
Node1163,Node2313,R
Node3287,Node3331,M
Node768,Node3082,E
Node339,Node3332,A
Node1959,Node3179,Star
Node2990,Node3333,A
Node2302,Node3074,A
Node2312,Node3334,Star
Node488,Node3298,E
Node2127,Node3335,A
Node1428,Node3336,Star
Node1475,Node3337,A
Node2932,Node3210,E
Node168,Node3338,M
Node1358,Node3339,Star
Node1921,Node3340,O
Node1954,Node3341,O
Node966,Node3227,O
Node973,Node3342,O
Node1418,Node2939,E
Node2490,Node3111,Star
Node1879,Node3301,R
Node739,Node3343,O
Node86,Node3344,O
Node1215,Node3345,Star
Node1162,Node3346,O
Node3244,Node3347,Star
Node516,Node2531,R
Node390,Node3348,A
Node211,Node3217,R
Node2435,Node3109,O
Node1472,Node3349,A
Node504,Node3350,O
Node2005,Node3225,O
Node2135,Node3351,A
Node257,Node3340,E
Node2557,Node3167,R
Node660,Node3178,A
Node1742,Node3352,O
Node2391,Node2714,R
Node3114,Node3353,O
Node2607,Node3341,R
Node2946,Node3354,O
Node278,Node3355,A
Node1527,Node2909,E
Node3283,Node3316,Star
Node2843,Node3356,M
Node19,Node3357,O
Node912,Node3352,E
Node1196,Node3245,E
Node1976,Node3358,A
Node2499,Node2604,O
Node3227,Node3359,A
Node1244,Node3010,E
Node3038,Node3360,O
Node141,Node3361,O
Node3305,Node3132,A
Node2725,Node3362,M
Node861,Node3363,A
Node3164,Node3364,O
Node2009,Node3175,Star
Node784,Node3346,E
Node1706,Node3365,Star
Node1419,Node3366,A
Node2818,Node2941,A
Node742,Node2215,R
Node1133,Node3107,E
Node847,Node3194,E
Node3285,Node3359,O
Node1512,Node3367,O
Node3278,Node3368,Star
Node3348,Node3369,O
Node3220,Node3370,O
Node147,Node3353,R
Node2973,Node2169,A
Node3154,Node3371,O
Node2707,Node3372,A
Node2773,Node3373,Star
Node3097,Node3299,A
Node722,Node3374,A
Node1571,Node3271,E
Node832,Node3375,Star
Node3267,Node3252,O
Node1402,Node3376,M
Node653,Node2445,E
Node3356,Node3377,A
Node2118,Node2784,O
Node952,Node3378,A
Node2880,Node3379,M
Node151,Node3380,A
Node2866,Node3381,Star
Node1343,Node3382,M
Node3227,Node3278,E
Node1584,Node3383,Star
Node1665,Node3368,E
Node118,Node3384,O
Node1115,Node3385,A
Node2462,Node3246,E
Node3193,Node3100,Star
Node365,Node2315,E
Node1492,Node3386,Star
Node278,Node3387,A
Node2136,Node3388,M
Node2060,Node3389,M
Node2065,Node3390,Star
Node533,Node3391,O
Node1486,Node3392,Star
Node1918,Node3393,Star
Node2820,Node3394,M
Node361,Node2955,R
Node106,Node3395,Star
Node1143,Node3396,O
Node2335,Node3397,A
Node2259,Node3398,O
Node246,Node3264,E
Node1796,Node3143,E
Node2151,Node3399,M
Node2741,Node3400,Star
Node965,Node3401,M
Node693,Node3402,O
Node3396,Node3403,M
Node2574,Node3204,A
Node1810,Node3404,O
Node268,Node3405,A
Node3037,Node3406,Star
Node2617,Node3407,M
Node1167,Node3365,E
Node2268,Node3408,A
Node507,Node3409,Star
Node1135,Node2897,E
Node1807,Node3322,Star
Node2734,Node3410,Star
Node557,Node3411,O
Node806,Node3412,Star
Node3178,Node3413,O
Node444,Node3414,Star
Node948,Node3415,Star
Node3299,Node3136,O
Node1218,Node3416,Star
Node1606,Node3417,O
Node2932,Node3418,A
Node2233,Node3419,O
Node1974,Node3283,E
Node1271,Node3420,O
Node2092,Node3421,O
Node2663,Node3422,O
Node2122,Node3423,M
Node2918,Node3424,Star
Node596,Node3068,E
Node2422,Node3425,O
Node3397,Node2888,Star
Node1096,Node3426,O
Node2906,Node3427,O
Node2039,Node3428,O
Node57,Node3399,E
Node2498,Node3196,Star
Node1650,Node3429,O
Node1273,Node3004,E
Node810,Node3430,O
Node2829,Node3431,A
Node3023,Node3432,A
Node2709,Node3433,O
Node2261,Node2953,E
Node1160,Node3076,E
Node3296,Node3144,Star
Node1931,Node2688,E
Node2578,Node3434,Star
Node1736,Node3355,Star
Node2818,Node2915,E
Node1813,Node3197,A
Node2160,Node3435,Star
Node1698,Node3436,Star
Node1175,Node3016,R
Node1788,Node3437,A
Node507,Node3310,R
Node2992,Node3334,Star
Node1503,Node3438,M
Node3030,Node3439,A
Node837,Node3177,E
Node555,Node3313,R
Node1724,Node3440,A
Node685,Node3441,Star
Node769,Node2475,E
Node2482,Node3442,A
Node570,Node3219,E
Node16,Node3443,Star
Node2803,Node3176,A
Node695,Node2882,R
Node3153,Node3315,O
Node3442,Node3444,O
Node3095,Node3445,M
Node1973,Node3255,A
Node2121,Node3446,A
Node542,Node2848,Star
Node2177,Node3445,E
Node971,Node3447,O
Node619,Node3448,O
Node2626,Node3288,R
Node1621,Node3381,R
Node2659,Node3449,Star
Node2580,Node3450,M
Node2710,Node3451,A
Node1891,Node3028,E
Node3245,Node3452,Star
Node3239,Node3453,O
Node3365,Node3454,Star
Node943,Node3455,O
Node2045,Node3104,E
Node2616,Node3456,M
Node1376,Node2993,O
Node2647,Node3457,O
Node83,Node3458,A
Node900,Node2127,E
Node2345,Node3459,Star
Node2305,Node2685,R
Node3416,Node3460,Star
Node2315,Node2767,R
Node1501,Node3461,A
Node2385,Node2975,R
Node3174,Node3075,A
Node3368,Node3462,Star
Node3102,Node3091,Star
Node2511,Node3384,R
Node2245,Node3062,A
Node2482,Node3214,E
Node2732,Node3463,Star
Node3340,Node3464,A
Node1546,Node3465,O
Node1612,Node3466,O
Node3322,Node3467,Star
Node1692,Node3468,Star
Node2805,Node3306,O
Node1450,Node3469,O
Node449,Node3218,E
Node1506,Node3190,R
Node1987,Node3470,O
Node1559,Node3471,M
Node2676,Node3393,R
Node1046,Node3462,R
Node3470,Node3472,O
Node2719,Node3470,A
Node1768,Node3473,O
Node1435,Node3474,Star
Node2411,Node3451,R
Node1782,Node2241,E
Node3296,Node3475,Star
Node2063,Node3476,A
Node1445,Node2817,R
Node1588,Node3477,O
Node2841,Node3372,O
Node901,Node3223,E
Node793,Node3478,O
Node3183,Node3479,Star
Node2810,Node3480,A
Node1606,Node3481,O
Node2031,Node3482,M
Node1944,Node3411,A
Node530,Node3387,R
Node1055,Node2927,R
Node1126,Node3083,A
Node447,Node3314,E
Node3273,Node3475,A
Node2407,Node3483,A
Node2411,Node2560,R
Node3167,Node3484,Star
Node101,Node3441,E
Node322,Node3485,Star
Node528,Node3486,O
Node2143,Node3483,Star
Node746,Node3487,Star
Node3069,Node3488,A
Node2921,Node3489,A
Node3041,Node3256,A
Node3437,Node3420,A
Node266,Node3490,M
Node1484,Node3491,Star
Node2669,Node3492,Star
Node553,Node3429,R
Node2086,Node3493,O
Node814,Node3494,O
Node176,Node3495,M
Node1019,Node3157,R
Node455,Node3085,E
Node81,Node3496,O
Node2326,Node3437,Star
Node1648,Node3497,A
Node2920,Node3498,A
Node228,Node3499,Star
Node12,Node3367,E
Node511,Node3349,E
Node269,Node2772,R
Node1679,Node3500,A
Node1326,Node3501,O
Node1475,Node3502,A
Node1267,Node2775,E
Node721,Node3503,O
Node2388,Node3504,A
Node616,Node2999,E
Node2558,Node3486,O
Node2516,Node3461,A
Node3125,Node3505,Star
Node1474,Node3506,M
Node1055,Node3018,R
Node2645,Node3507,M
Node843,Node3508,A
Node933,Node2885,R
Node2629,Node3509,A
Node1904,Node3510,A
Node2259,Node3511,O
Node1890,Node3450,Star
Node661,Node2904,E
Node1200,Node3512,A
Node2615,Node3513,O
Node3226,Node3514,O
Node1163,Node3363,R
Node905,Node3290,R
Node1185,Node3515,O
Node297,Node2325,E
Node3381,Node2765,Star
Node1002,Node3516,O
Node2220,Node3402,E
Node2531,Node3186,R
Node2798,Node3517,Star
Node267,Node3518,A
Node2619,Node3269,R
Node2133,Node3519,Star
Node2071,Node3520,O
Node1592,Node3319,E
Node1391,Node3112,Star
Node3010,Node3521,A
Node672,Node3351,E
Node484,Node3123,R
Node3291,Node3522,A
Node2363,Node3397,E
Node3134,Node3433,Star
Node813,Node3523,A
Node2826,Node3282,A
Node3242,Node3524,A
Node2874,Node2426,E
Node3440,Node3198,O
Node2025,Node3242,E
Node461,Node3525,O
Node3165,Node3526,O
Node2581,Node3527,O
Node1610,Node2143,R
Node2192,Node3501,O
Node2671,Node2860,A
Node3441,Node3258,A
Node3037,Node3528,Star
Node993,Node3239,R
Node1428,Node3289,R
Node1827,Node3529,Star
Node2706,Node3530,M
Node972,Node3343,R
Node2451,Node3531,O
Node1078,Node3532,A
Node1677,Node3533,Star
Node1120,Node2771,E
Node1734,Node3534,O
Node1088,Node3535,Star
Node2764,Node3392,A
Node3412,Node3536,M
Node1473,Node3455,E
Node899,Node2839,R
Node1436,Node3506,Star
Node431,Node3122,R
Node1674,Node3537,O
Node3363,Node2951,A
Node1127,Node3093,R
Node1358,Node3099,E
Node2406,Node3538,A
Node2651,Node3414,A
Node1058,Node3539,O
Node49,Node3540,O
Node2980,Node3541,A
Node2622,Node3542,M
Node2952,Node3458,O
Node1317,Node3543,A
Node2750,Node2901,O
Node705,Node3154,R
Node1494,Node2785,R
Node2341,Node3544,Star
Node804,Node3545,O
Node1564,Node3546,M
Node1107,Node3547,O
Node2157,Node2228,E
Node3212,Node2680,O
Node3257,Node3548,O
Node277,Node3549,Star
Node2068,Node3550,O
Node1368,Node3551,Star
Node3172,Node2512,R
Node665,Node3536,R
Node951,Node3474,R
Node1697,Node3453,O
Node704,Node3471,E
Node1793,Node3103,R
Node2815,Node3552,O
Node3181,Node3553,M
Node1135,Node3554,Star
Node2098,Node3555,O
Node1953,Node3556,Star
Node2687,Node3557,O
Node2135,Node3558,A
Node18,Node3559,A
Node3001,Node3560,A
Node2755,Node3561,Star
Node2203,Node3562,Star
Node1238,Node3563,M
Node1359,Node3134,R
Node3416,Node3564,Star
Node1495,Node3221,R
Node2503,Node3565,M
Node2568,Node3566,O
Node2884,Node3567,M
Node3146,Node3568,A
Node1839,Node3569,M
Node1495,Node3570,A
Node3504,Node3571,A
Node599,Node3572,Star
Node2030,Node3573,O
Node2007,Node3574,Star
Node1030,Node2867,R
Node3568,Node3575,O
Node185,Node3576,M
Node3207,Node3577,Star
Node1335,Node3478,A
Node796,Node3578,O
Node1523,Node3579,M
Node3250,Node3580,M
Node1227,Node3581,A
Node2171,Node3416,A
Node1533,Node3582,O
Node1312,Node3583,A
Node1070,Node3584,Star
Node2678,Node3585,Star
Node1418,Node3548,E
Node3352,Node3382,O
Node475,Node3586,O
Node3044,Node3587,A
Node107,Node3360,E
Node1196,Node2603,E
Node3106,Node3267,A
Node2173,Node3296,A
Node516,Node3588,A
Node2304,Node3589,O
Node224,Node3472,R
Node469,Node3590,O
Node3472,Node3591,A
Node1430,Node3592,Star
Node2828,Node3503,Star
Node1555,Node3436,E
Node2299,Node3504,O
Node1868,Node3593,M
Node3353,Node1445,A
Node2756,Node3594,O
Node1362,Node3595,Star
Node2845,Node3596,Star
Node2146,Node3430,Star
Node2094,Node3543,A
Node1566,Node3408,Star
Node1411,Node3354,E
Node2545,Node3597,Star
Node2290,Node3598,M
Node3164,Node3599,O
Node3410,Node3084,Star
Node1751,Node3600,O
Node2084,Node3388,Star
Node2735,Node3601,O
Node2024,Node3602,A
Node2494,Node3121,R
Node1529,Node3603,A
Node1373,Node3331,R
Node221,Node3037,R
Node2642,Node3588,E
Node1423,Node3604,O
Node1131,Node3605,M
Node1926,Node3606,A
Node723,Node3594,R
Node2528,Node3173,R
Node467,Node3369,R
Node204,Node3607,Star
Node3403,Node3072,Star
Node1011,Node3608,Star
Node1279,Node3609,O
Node2939,Node3610,O
Node1726,Node3401,O
Node1221,Node3611,Star
Node3332,Node3312,O
Node2408,Node3612,Star
Node131,Node3613,O
Node2545,Node3614,Star
Node3306,Node3615,Star
Node2833,Node3616,A
Node2380,Node3617,Star
Node1350,Node3335,R
Node2445,Node3618,A
Node3247,Node3276,O
Node2775,Node3619,Star
Node652,Node3620,M
Node2188,Node3621,O
Node444,Node3595,R
Node2583,Node3622,O
Node1994,Node3623,O
Node2799,Node3624,O
Node817,Node3600,R
Node1052,Node3625,A
Node2585,Node2469,E
Node1589,Node3626,O
Node2526,Node3375,O
Node1660,Node3627,A
Node94,Node3435,R
Node1061,Node3628,O
Node2227,Node3629,O
Node3411,Node3598,O
Node658,Node3051,E
Node1973,Node3630,A
Node1954,Node3631,O
Node1364,Node3632,A
Node3261,Node3633,A
Node1339,Node3634,Star
Node2281,Node3116,E
Node2637,Node3523,R
Node888,Node3635,O
Node2625,Node3636,Star
Node387,Node3637,M
Node1854,Node3638,O
Node513,Node3639,A
Node3446,Node2712,Star
Node3532,Node3640,O
Node1971,Node3641,O
Node3302,Node3642,Star
Node1468,Node3230,R
Node3452,Node3182,A
Node458,Node3643,A
Node534,Node3644,O
Node3235,Node3640,A
Node328,Node2607,R
Node2030,Node2962,E
Node2694,Node3645,O
Node2172,Node2681,R
Node1430,Node3646,Star
Node3000,Node3366,E
Node2262,Node3328,E
Node2894,Node2913,A
Node3056,Node3496,O
Node2280,Node3647,O
Node2581,Node3226,R
Node3112,Node3648,O
Node1975,Node3649,Star
Node2255,Node3650,O
Node3306,Node3567,E
Node1210,Node3013,R
Node65,Node3651,O
Node1891,Node3652,A
Node1310,Node3653,Star
Node3086,Node3654,O
Node3091,Node3655,Star
Node40,Node2912,E
Node351,Node3656,O
Node2380,Node3657,Star
