parent,child,relationshiptype
Node1952,Node5325,R
Node91,Node5552,O
Node5149,Node5553,Star
Node2247,Node5321,E
Node165,Node5274,R
Node1333,Node5554,Star
Node3700,Node5555,O
Node3242,Node5554,R
Node2434,Node5556,O
Node3247,Node5557,Star
Node4324,Node4698,Star
Node2060,Node5558,O
Node2259,Node5559,O
Node1990,Node4802,E
Node2837,Node4832,E
Node2776,Node5560,Star
Node4092,Node5524,O
Node2239,Node4557,E
Node1720,Node4953,R
Node2776,Node5561,Star
Node1940,Node5378,E
Node2300,Node5562,O
Node1923,Node5208,E
Node4165,Node5533,Star
Node5364,Node5563,O
Node2338,Node5564,O
Node1076,Node5565,O
Node548,Node5566,O
Node3664,Node5464,R
Node952,Node5567,M
Node668,Node5568,Star
Node4364,Node5569,A
Node1280,Node5570,A
Node903,Node5123,R
Node3046,Node5041,E
Node2461,Node5571,Star
Node4357,Node5476,Star
Node2521,Node5572,O
Node5074,Node5573,A
Node2130,Node5574,O
Node394,Node5114,R
Node5459,Node4439,A
Node3378,Node5575,Star
Node3132,Node5576,O
Node437,Node5577,O
Node3730,Node5578,Star
Node2229,Node5579,O
Node624,Node5580,Star
Node5132,Node4991,A
Node2668,Node5581,Star
Node5204,Node5582,Star
Node3591,Node5188,O
Node314,Node5583,Star
Node5214,Node5584,O
Node3126,Node5585,A
Node7,Node4082,R
Node3080,Node3887,O
Node676,Node5586,A
Node2573,Node5587,O
Node920,Node5117,E
Node2547,Node5588,M
Node4007,Node5316,O
Node178,Node5589,M
Node5174,Node5590,Star
Node1436,Node5591,M
Node5201,Node5592,Star
Node177,Node5232,E
Node959,Node5592,R
Node5518,Node5198,Star
Node2521,Node5593,O
Node45,Node5413,E
Node4853,Node5594,O
Node4006,Node5111,A
Node1947,Node5300,R
Node941,Node4645,R
Node3374,Node5282,O
Node2956,Node4114,E
Node5135,Node5595,M
Node2023,Node3799,R
Node1821,Node5596,A
Node4512,Node5426,E
Node4054,Node5597,O
Node4201,Node3198,R
Node3808,Node5340,Star
Node1873,Node5598,O
Node5094,Node5599,O
Node5327,Node5600,O
Node2062,Node5601,Star
Node2235,Node5602,O
Node4487,Node5584,O
Node130,Node5603,Star
Node4717,Node5604,O
Node1782,Node5605,O
Node1723,Node5606,O
Node4018,Node5607,Star
Node2487,Node5608,Star
Node824,Node4461,R
Node4444,Node5609,O
Node19,Node5532,E
Node4809,Node5610,O
Node334,Node5611,A
Node4465,Node5026,Star
Node3390,Node5612,M
Node1823,Node5613,O
Node1855,Node3274,R
Node4452,Node5452,O
Node1512,Node5614,Star
Node990,Node4624,E
Node94,Node5615,Star
Node4247,Node5616,O
Node1070,Node5617,M
Node3540,Node5618,Star
Node116,Node5619,O
Node2467,Node5620,Star
Node1597,Node5621,O
Node2497,Node5622,A
Node4863,Node5566,A
Node696,Node5623,A
Node2856,Node5624,M
Node4389,Node4757,R
Node4215,Node5405,Star
Node1454,Node5625,Star
Node1862,Node4900,E
Node5298,Node5626,Star
Node869,Node5627,O
Node2940,Node5628,Star
Node2864,Node5551,R
Node374,Node5629,O
Node1523,Node5630,O
Node3353,Node5460,E
Node639,Node5631,A
Node5299,Node5215,A
Node2669,Node5632,A
Node658,Node5633,O
Node713,Node5634,A
Node4387,Node5449,E
Node2208,Node5635,A
Node907,Node5636,A
Node2547,Node5637,O
Node159,Node5638,O
Node2094,Node5547,R
Node3227,Node5639,O
Node49,Node5119,E
Node4741,Node5640,M
Node5216,Node5641,M
Node3321,Node4661,Star
Node4323,Node5642,Star
Node2873,Node5230,R
Node2380,Node5586,R
Node5407,Node4884,Star
Node3499,Node5643,O
Node1634,Node5644,M
Node3824,Node5157,E
Node873,Node5021,E
Node4417,Node5645,Star
Node3479,Node5446,E
Node2596,Node5646,O
Node4696,Node5226,Star
Node2530,Node5567,E
Node83,Node5647,Star
Node380,Node5482,R
Node2969,Node5498,R
Node3612,Node5648,O
Node2919,Node5649,A
Node3375,Node5650,O
Node3267,Node5651,Star
Node5340,Node2566,A
Node4137,Node5652,O
Node3394,Node5092,E
Node133,Node5653,O
Node1881,Node5654,O
Node2112,Node5655,O
Node3334,Node5656,O
Node2862,Node5082,Star
Node1047,Node5657,A
Node788,Node5658,O
Node2493,Node5649,R
Node5250,Node5659,M
Node2457,Node5660,Star
Node5526,Node5661,Star
Node2093,Node5662,A
Node2538,Node5663,M
Node4107,Node4894,Star
Node4053,Node4649,R
Node19,Node5192,E
Node3874,Node5664,O
Node3544,Node5665,M
Node1148,Node5166,R
Node4593,Node5666,O
Node4438,Node5637,A
Node2607,Node5667,O
Node3119,Node4423,E
Node1355,Node5668,O
Node706,Node5669,Star
Node5261,Node5292,A
Node862,Node5670,A
Node4912,Node5384,Star
Node3750,Node5671,Star
Node1814,Node5672,A
Node2852,Node5659,R
Node4954,Node5412,Star
Node46,Node5664,R
Node1273,Node5673,O
Node4238,Node5674,Star
Node5281,Node5675,Star
Node4377,Node5005,O
Node1387,Node5505,E
Node3501,Node4432,E
Node2024,Node5676,Star
Node2592,Node5677,Star
Node2714,Node3048,R
Node5208,Node5678,Star
Node3119,Node5432,E
Node1273,Node5679,O
Node4228,Node5680,M
Node4430,Node4887,E
Node3214,Node5681,Star
Node1028,Node5682,Star
Node1269,Node5683,Star
Node1504,Node5453,Star
Node522,Node5684,Star
Node4882,Node5685,Star
Node1577,Node4720,E
Node5047,Node5686,Star
Node5422,Node5687,A
Node613,Node5688,Star
Node4330,Node5689,A
Node4114,Node5690,A
Node4817,Node5691,Star
Node5147,Node4858,Star
Node4028,Node4856,R
Node1527,Node5692,A
Node1024,Node5693,A
Node3382,Node5694,O
Node3616,Node3708,R
Node508,Node5445,E
Node5447,Node5695,A
Node3450,Node5696,A
Node2135,Node5372,E
Node2122,Node5478,E
Node3948,Node5697,O
Node1682,Node5563,E
Node4531,Node5328,R
Node4090,Node5698,Star
Node3008,Node5667,R
Node2930,Node4296,O
Node1263,Node5699,O
Node1265,Node5108,E
Node495,Node5700,O
Node564,Node5701,Star
Node3411,Node5206,O
Node1923,Node4776,E
Node76,Node5702,Star
Node4446,Node5171,R
Node119,Node5703,M
Node2642,Node5704,Star
Node997,Node5329,E
Node1697,Node5705,Star
Node1365,Node5575,R
Node1707,Node5706,Star
Node144,Node5409,E
Node4907,Node5707,M
Node1193,Node4490,E
Node2319,Node5708,A
Node5285,Node5430,A
Node862,Node5510,E
Node2387,Node5709,A
Node5698,Node4622,Star
Node3071,Node5710,O
Node1512,Node5711,Star
Node2750,Node5712,O
Node2404,Node5713,A
Node5655,Node5714,A
Node1682,Node5517,E
Node4854,Node5306,A
Node1203,Node5715,O
Node1005,Node5716,Star
Node3865,Node5717,O
Node3310,Node4740,E
Node5490,Node5347,O
Node3562,Node5718,O
Node3427,Node5608,O
Node3385,Node5719,A
Node5299,Node5720,A
Node5299,Node5721,A
Node2218,Node5512,E
Node1977,Node5662,R
Node4573,Node5722,O
Node3930,Node5217,A
Node808,Node5723,O
Node1478,Node5625,R
Node3239,Node5724,O
Node1950,Node5725,O
Node1353,Node5726,Star
Node5677,Node4713,Star
Node2748,Node3862,E
Node2781,Node5727,Star
Node4500,Node5277,Star
Node1924,Node5728,O
Node3591,Node5666,R
Node4100,Node5645,A
Node5393,Node5579,A
Node537,Node5295,R
Node2454,Node5729,O
Node3239,Node5730,O
Node3767,Node5731,A
Node5516,Node5732,Star
Node110,Node5733,O
Node2741,Node5628,R
Node3623,Node5734,Star
Node846,Node4465,E
Node183,Node5735,O
Node1598,Node5736,A
Node2339,Node5737,Star
Node5484,Node5738,A
Node5235,Node5739,O
Node1921,Node5740,A
Node5331,Node5741,M
Node2410,Node5742,O
Node223,Node5016,E
Node3775,Node4723,E
Node1573,Node5743,O
Node1600,Node5386,R
Node1412,Node5744,Star
Node2871,Node5745,O
Node3005,Node5746,A
Node1923,Node5747,O
Node1784,Node5429,E
Node5693,Node5356,A
Node3753,Node5653,R
Node3838,Node5748,O
Node5573,Node5749,M
Node1105,Node5750,M
Node534,Node5751,M
Node659,Node5752,A
Node5092,Node5433,O
Node2984,Node5753,O
Node1880,Node5754,O
Node1748,Node4606,E
Node826,Node5722,R
Node5132,Node5612,R
Node3379,Node5755,M
Node2261,Node5756,M
Node2695,Node4562,A
Node994,Node4818,E
Node4701,Node5757,Star
Node133,Node5758,M
Node3975,Node4762,Star
Node1846,Node5564,R
Node1639,Node5759,O
Node4229,Node5760,Star
Node5055,Node5577,A
Node2367,Node5582,E
Node2429,Node5761,O
Node1725,Node5762,O
Node4301,Node5763,M
Node1677,Node5764,O
Node3598,Node5765,A
Node4803,Node5600,R
Node5564,Node4913,Star
Node5591,Node4288,Star
Node5063,Node5204,A
Node1859,Node5766,O
Node634,Node5207,R
Node862,Node5767,A
Node4374,Node5768,O
Node2014,Node5769,A
Node4826,Node5770,O
Node5206,Node5771,O
Node4368,Node5133,R
Node1337,Node5772,Star
Node2559,Node4015,R
Node624,Node5539,R
Node5652,Node5389,A
Node3821,Node5773,O
Node2324,Node5774,O
Node2585,Node5775,O
Node3497,Node5635,Star
Node4002,Node5776,O
Node5167,Node4875,Star
Node861,Node5324,R
Node847,Node5527,E
Node1287,Node5777,O
Node5585,Node5778,Star
Node566,Node5779,Star
Node801,Node5780,O
Node4217,Node5781,O
Node3281,Node4398,E
Node4244,Node5696,E
Node4921,Node5782,A
Node2368,Node5783,O
Node2691,Node5697,E
Node4646,Node4087,O
Node663,Node5507,E
Node2400,Node5784,A
Node2560,Node5785,O
Node2505,Node5786,A
Node912,Node5787,O
Node5330,Node5240,Star
Node867,Node5788,A
Node1048,Node5760,R
Node1316,Node4700,E
Node542,Node5789,Star
Node3643,Node5506,E
Node571,Node5703,A
Node2931,Node4094,E
Node4419,Node5790,O
Node5090,Node5225,A
Node5106,Node5075,Star
Node5263,Node4538,O
Node5051,Node5791,O
Node546,Node5792,A
Node2965,Node5465,R
Node5099,Node5793,Star
Node1309,Node5794,A
Node1594,Node5492,R
Node4382,Node5795,O
Node445,Node5796,O
Node2974,Node5797,O
Node2472,Node5798,O
Node3366,Node5673,R
Node3653,Node5799,A
Node4158,Node5800,O
Node4866,Node5801,Star
Node3268,Node5802,M
Node1308,Node3443,E
Node211,Node5803,A
Node3368,Node5169,R
Node2647,Node5804,O
Node5289,Node5805,M
Node1395,Node5351,E
Node1520,Node5806,Star
Node2632,Node5402,E
Node4650,Node5807,M
Node337,Node5560,E
Node5447,Node5596,E
Node2276,Node5808,A
Node5697,Node5224,O
Node2460,Node5809,M
Node1468,Node5810,O
Node3191,Node5811,O
Node3858,Node5059,O
Node1545,Node5812,Star
Node2123,Node5813,Star
Node3966,Node5128,A
Node5193,Node5751,O
Node185,Node5814,Star
Node5400,Node5815,O
Node4231,Node5632,O
Node3003,Node3012,E
Node2377,Node5816,A
Node5144,Node5817,M
Node2981,Node5601,R
Node1145,Node5818,M
Node894,Node5777,R
Node3190,Node5819,A
Node573,Node5820,O
Node3819,Node5821,O
Node4202,Node5680,A
Node2451,Node5822,O
Node2244,Node5823,Star
Node1986,Node5824,O
Node1835,Node5825,O
Node2849,Node4623,R
Node3426,Node5417,E
Node549,Node5528,Star
Node5662,Node3836,A
Node909,Node5826,A
Node2364,Node5827,Star
Node5465,Node5700,Star
Node5709,Node5491,O
Node2419,Node5576,E
Node4231,Node5805,R
Node1838,Node5077,R
Node2503,Node5828,O
Node277,Node5829,Star
Node3549,Node5830,O
Node1783,Node5831,M
Node4550,Node5832,O
Node5732,Node5833,Star
Node4968,Node5834,O
Node1004,Node4822,R
Node2590,Node5835,Star
Node2122,Node5836,O
Node36,Node5837,Star
Node1053,Node4782,R
Node3546,Node5838,O
Node957,Node5839,O
Node4852,Node5840,A
Node5526,Node5841,Star
Node2994,Node5842,O
Node64,Node5843,Star
Node5495,Node5844,O
Node835,Node5845,A
Node3245,Node4312,A
Node4246,Node5019,E
Node1629,Node5846,O
Node1518,Node3917,E
Node3260,Node5847,O
Node2119,Node5848,A
Node504,Node5167,E
Node5454,Node4612,Star
Node2201,Node4965,R
Node5020,Node5746,R
Node3319,Node5849,Star
Node2442,Node4898,O
Node3820,Node5382,Star
Node45,Node5850,Star
Node2504,Node5851,O
Node5673,Node5852,Star
Node3835,Node5853,O
Node3085,Node5854,A
Node474,Node5855,Star
Node4101,Node5856,Star
Node1988,Node5857,O
Node4346,Node5858,O
Node3565,Node5859,O
Node5299,Node5860,A
Node4882,Node5861,Star
Node4546,Node5862,M
Node2762,Node5863,A
Node2949,Node5864,A
Node1140,Node5865,O
Node4176,Node4903,O
Node5451,Node5866,Star
Node2533,Node4946,Star
Node1918,Node5867,Star
Node4371,Node4786,E
Node4667,Node5868,O
Node1247,Node5869,O
Node3597,Node4513,Star
Node5776,Node5870,A
Node3831,Node4968,Star
Node3204,Node5871,Star
Node3299,Node5403,R
Node4166,Node5872,M
Node2354,Node5764,R
Node2634,Node5411,R
Node4937,Node5873,Star
Node1956,Node4391,R
Node2110,Node5339,R
Node3870,Node5773,O
Node5303,Node5874,O
Node4259,Node5875,M
Node5639,Node5876,Star
Node1329,Node5743,R
Node4979,Node5877,A
Node1047,Node4849,R
Node5780,Node5878,A
Node5498,Node5879,O
Node2680,Node5537,E
Node1738,Node4530,R
Node3523,Node5880,Star
Node4488,Node4368,R
Node4570,Node4473,E
Node5260,Node5881,O
Node3371,Node5882,O
Node570,Node5883,O
Node4775,Node5884,O
Node4367,Node5469,A
Node4274,Node5885,M
Node4393,Node5886,Star
Node1927,Node5134,E
Node2020,Node4864,R
Node932,Node5887,Star
Node1388,Node5888,A
Node1267,Node5299,R
Node4277,Node5889,Star
Node3658,Node5813,E
Node5646,Node5890,Star
Node1222,Node5891,O
Node5434,Node5892,Star
Node2107,Node5893,O
Node2377,Node5834,R
Node5784,Node5894,A
Node5345,Node5895,O
Node4690,Node5896,O
Node713,Node5799,R
Node3503,Node5897,O
Node5754,Node5898,Star
Node2975,Node5899,Star
Node2069,Node5017,E
Node1513,Node5762,R
Node1693,Node5514,R
Node5020,Node5056,R
Node3902,Node5161,A
Node1693,Node3451,R
Node903,Node5900,Star
Node5649,Node4137,O
Node5587,Node5694,A
Node5028,Node5276,A
Node4065,Node5901,M
Node5602,Node5902,M
Node2178,Node5145,R
Node613,Node5903,Star
Node699,Node5904,O
Node4761,Node5729,A
Node2185,Node5905,A
Node2870,Node5906,A
Node5371,Node5907,O
Node5535,Node5908,Star
Node1549,Node5113,R
Node2452,Node5909,A
Node454,Node5890,E
Node5093,Node5223,R
Node5585,Node4940,R
Node175,Node5731,E
Node4280,Node5029,O
Node4058,Node5910,O
Node3994,Node5911,A
Node2879,Node5463,O
Node4471,Node5912,O
Node2106,Node5309,E
Node2913,Node5613,R
Node3219,Node4011,R
Node1890,Node2357,R
Node5582,Node4625,O
Node5862,Node5913,M
Node5834,Node5802,O
Node4211,Node5431,A
Node4977,Node4525,O
Node4623,Node5109,R
Node48,Node5842,R
Node3929,Node5914,Star
Node3521,Node5809,E
Node2276,Node5475,E
Node2480,Node5559,R
Node4833,Node5915,A
Node1614,Node5916,M
Node1310,Node5917,Star
Node3713,Node5571,O
Node5566,Node5180,Star
Node2002,Node5503,R
Node123,Node5918,O
Node2063,Node5919,M
Node3033,Node4833,E
Node3428,Node5436,A
Node1440,Node4258,R
Node777,Node5920,M
Node3619,Node5915,A
Node5492,Node5921,Star
Node3733,Node5922,Star
Node362,Node5251,R
Node339,Node5923,A
Node2015,Node5924,A
Node5406,Node5925,M
Node3376,Node5926,Star
Node33,Node5899,R
Node5277,Node5142,Star
Node1657,Node5927,Star
Node2028,Node5616,E
Node5799,Node2963,O
Node5320,Node5928,A
Node2234,Node5929,Star
Node4090,Node5930,Star
Node3490,Node5891,E
Node3868,Node5931,O
Node4135,Node5538,O
Node2794,Node5932,A
Node451,Node5933,O
Node407,Node5934,A
Node4937,Node5935,Star
Node1331,Node5936,A
Node5842,Node5787,A
Node5471,Node4936,R
Node5452,Node5937,Star
Node5590,Node5938,A
Node865,Node4866,E
Node3224,Node5939,Star
Node3541,Node5189,O
Node1180,Node5940,O
Node3298,Node5941,M
Node913,Node5640,R
Node342,Node5942,O
Node4264,Node5529,A
Node3085,Node5943,A
Node1847,Node5944,O
Node2875,Node5945,A
Node3625,Node5946,O
Node1913,Node5947,Star
Node2411,Node5651,R
Node3177,Node3297,R
Node828,Node5948,A
Node4536,Node5083,A
Node4001,Node5949,Star
Node4061,Node4517,R
Node5680,Node5689,A
Node2309,Node5950,Star
Node5634,Node5112,Star
Node266,Node5951,Star
Node3914,Node5952,O
Node4191,Node5953,M
Node1310,Node5954,Star
Node4577,Node5955,A
Node1400,Node5956,Star
Node1479,Node4367,E
Node4170,Node4403,Star
Node2819,Node5957,M
Node448,Node5958,M
Node2111,Node5906,R
Node4891,Node5959,O
Node4745,Node5960,O
Node3362,Node5961,M
Node4657,Node5962,A
Node302,Node3905,R
Node365,Node5963,Star
Node3780,Node5934,E
Node974,Node5964,Star
Node5212,Node5965,M
Node1330,Node4235,R
Node1387,Node5966,O
Node3037,Node5967,Star
Node5433,Node5968,O
Node1262,Node5969,Star
Node4645,Node5970,O
Node1645,Node5971,A
Node3138,Node4665,R
Node3256,Node5972,M
Node276,Node5973,O
Node884,Node5974,Star
Node2647,Node5975,O
Node5035,Node5593,O
Node3752,Node5976,M
Node5308,Node5977,O
Node122,Node5621,R
Node1086,Node5871,E
Node5624,Node5978,Star
Node4473,Node5979,O
Node4466,Node5980,O
Node1361,Node5548,E
Node5718,Node5981,M
Node2575,Node5982,O
Node4827,Node5983,O
Node3258,Node5984,Star
Node3804,Node5985,M
Node896,Node5986,A
Node2931,Node4674,E
Node468,Node5174,E
Node5904,Node5758,O
Node4763,Node5543,A
Node2847,Node5987,A
Node4336,Node5988,A
Node4044,Node4551,R
Node1327,Node5301,O
Node3891,Node5989,Star
Node4716,Node5990,O
Node4412,Node5991,O
Node4927,Node5992,O
Node5194,Node5993,M
Node5026,Node5311,A
Node5364,Node5994,O
Node4889,Node5995,M
Node4618,Node5996,M
Node210,Node5997,O
Node278,Node5918,E
Node4941,Node5392,A
Node235,Node5965,R
Node2403,Node5998,M
Node2450,Node5999,A
Node4869,Node5964,Star
Node272,Node6000,O
Node843,Node6001,A
Node3306,Node5741,Star
Node1512,Node5604,R
Node5568,Node6002,O
Node4487,Node5627,R
Node5577,Node6003,Star
Node53,Node5794,E
Node5065,Node5819,A
Node3899,Node6004,Star
Node3034,Node6005,O
Node2854,Node6006,O
Node2094,Node6007,A
Node3161,Node6008,Star
Node3354,Node5466,R
Node1416,Node6009,O
Node156,Node5353,E
Node392,Node6010,Star
Node3904,Node5572,A
Node5478,Node3218,A
Node3142,Node3938,R
Node1116,Node6011,M
Node55,Node6012,O
Node3695,Node5390,R
Node4578,Node5765,O
Node4377,Node5150,R
Node5611,Node6013,O
Node4513,Node6014,A
Node794,Node5467,R
Node2487,Node5772,R
Node1590,Node5874,E
Node2528,Node6015,Star
Node5909,Node6016,Star
Node1207,Node4335,R
Node442,Node6017,O
Node2502,Node5218,R
Node5986,Node6018,Star
Node3871,Node6019,O
Node3074,Node6020,Star
Node3993,Node6021,A
Node3006,Node5730,R
Node1807,Node5872,R
Node2218,Node6022,A
Node1106,Node6023,Star
Node3646,Node6024,Star
Node4117,Node6025,O
Node3447,Node6026,A
Node2715,Node5956,E
Node3496,Node5425,O
Node2532,Node6027,O
Node1277,Node5396,E
Node2532,Node6028,O
Node4565,Node6029,O
Node2465,Node6030,Star
Node5377,Node5961,Star
Node3614,Node5911,Star
Node3457,Node6031,Star
Node3906,Node6032,Star
Node5266,Node6030,O
Node1842,Node6033,Star
Node861,Node6034,Star
Node5376,Node6035,Star
Node4405,Node6036,M
Node2444,Node6037,Star
Node3158,Node5892,E
Node3328,Node5893,O
Node3951,Node5581,R
Node365,Node5267,E
Node2356,Node6038,Star
Node2353,Node5422,E
Node2053,Node6039,O
Node2084,Node6040,A
Node5861,Node6041,A
Node5144,Node6042,O
Node2959,Node6043,A
Node1010,Node6044,M
Node704,Node6045,Star
Node4432,Node6046,O
Node5726,Node6047,Star
Node4141,Node5502,R
Node1915,Node4758,E
Node628,Node6048,Star
Node910,Node6049,Star
Node5125,Node6050,A
Node364,Node5614,R
Node4568,Node6051,A
Node3811,Node4785,E
Node3883,Node5790,Star
Node5742,Node5493,A
Node294,Node6052,Star
Node2964,Node6053,O
Node1926,Node6054,O
Node1397,Node5125,Star
Node1791,Node5590,E
Node5837,Node6055,Star
Node239,Node5684,R
Node855,Node6056,O
Node5350,Node6057,O
Node2922,Node5652,E
Node2330,Node6058,Star
Node1208,Node5884,E
Node5509,Node5258,Star
Node2051,Node6059,Star
Node200,Node6060,O
Node3815,Node6061,Star
Node748,Node6062,O
Node656,Node5286,R
Node5715,Node6063,M
Node5101,Node6064,M
Node5691,Node6065,A
Node3091,Node5646,O
Node5450,Node4407,O
Node5225,Node5986,O
Node4084,Node5369,Star
Node3676,Node5981,E
Node4658,Node6066,M
Node2801,Node6067,O
Node3427,Node4351,R
Node458,Node6068,M
Node3608,Node6069,O
Node5219,Node6070,Star
Node5267,Node5657,A
Node3420,Node4976,O
Node4123,Node4778,A
Node2056,Node5173,R
Node3889,Node6071,O
Node312,Node6072,M
Node904,Node5044,R
Node5882,Node6073,Star
Node2930,Node6074,O
Node1072,Node5768,E
Node3246,Node6075,A
Node3561,Node6076,O
Node5079,Node6077,A
Node93,Node6078,O
Node881,Node4402,R
Node1724,Node6079,Star
Node1879,Node4540,E
Node1157,Node5742,R
Node4779,Node5287,R
Node2816,Node5499,R
Node5300,Node6080,A
Node1871,Node5732,R
Node1850,Node5587,E
Node3193,Node5676,O
Node4063,Node5599,Star
Node1154,Node6081,A
Node5747,Node6082,O
Node3897,Node5994,A
Node5192,Node6083,Star
Node1071,Node5711,E
Node2987,Node6084,O
Node1723,Node5877,R
Node4915,Node6085,Star
Node2701,Node5656,A
Node5904,Node6086,O
Node3050,Node4805,E
Node5830,Node6087,Star
Node4647,Node5947,Star
Node2962,Node6088,Star
Node3741,Node6089,O
Node3916,Node6090,O
Node5590,Node5998,E
Node4760,Node6091,Star
Node4815,Node6092,O
Node5176,Node5271,E
Node2731,Node6093,Star
Node3689,Node5858,E
Node3353,Node5454,E
Node2811,Node5200,R
Node1777,Node6094,A
Node2834,Node6095,O
Node1125,Node5987,R
Node3223,Node6096,O
Node3613,Node5679,Star
Node2355,Node6097,Star
Node4899,Node5714,O
Node4527,Node6098,A
Node306,Node6099,M
Node3385,Node4565,R
Node5525,Node6100,O
Node5140,Node5766,A
Node5847,Node6101,M
Node2160,Node6102,Star
Node4804,Node5691,O
Node4593,Node6103,O
Node1650,Node6104,M
Node825,Node6105,Star
Node3244,Node6106,Star
Node384,Node4987,R
Node2939,Node5767,E
Node141,Node5944,R
Node3181,Node6107,Star
Node4919,Node4670,Star
Node5593,Node6108,O
Node6037,Node6109,A
Node1649,Node5314,R
Node5153,Node6110,O
Node5324,Node6111,Star
Node4651,Node6112,Star
Node877,Node5542,E
Node1367,Node6113,O
Node1254,Node6056,R
Node915,Node6114,O
Node4887,Node6115,Star
Node594,Node6116,A
Node4213,Node5693,E
Node5678,Node6117,Star
Node5782,Node6118,Star
Node3097,Node5165,R
Node3545,Node6119,Star
Node2909,Node6120,Star
Node5718,Node6121,M
Node2250,Node6122,Star
Node213,Node5820,R
Node1853,Node5327,E
Node3961,Node6123,Star
Node5627,Node5717,O
Node1940,Node5103,E
Node5041,Node5660,R
Node5348,Node6124,Star
Node1516,Node6125,O
Node6017,Node6126,O
Node83,Node6127,Star
Node2251,Node6128,O
Node5000,Node6106,Star
Node505,Node5279,E
Node2208,Node6129,A
Node1911,Node6130,O
Node2364,Node5804,R
Node2702,Node5437,R
Node336,Node6018,R
Node2702,Node5147,R
Node3646,Node6131,Star
Node1539,Node6132,M
Node2164,Node6133,O
Node3337,Node6134,M
Node5877,Node6074,Star
Node5916,Node4947,O
Node1917,Node6135,Star
Node1091,Node6136,O
Node168,Node6071,E
Node3637,Node6137,Star
Node1454,Node5692,E
Node1097,Node4214,E
Node3357,Node6138,A
Node1990,Node6139,Star
Node1619,Node6140,Star
Node4516,Node6141,A
Node5868,Node4869,O
Node618,Node3092,R
Node4788,Node6088,A
Node2258,Node6142,Star
Node3888,Node3366,R
Node3877,Node3953,O
Node1984,Node6143,A
Node57,Node6096,R
Node4565,Node5058,E
Node2448,Node4929,A
Node2166,Node6144,O
Node2726,Node5815,E
Node3408,Node6145,Star
Node4826,Node6146,O
Node6,Node6147,Star
Node6098,Node6148,O
Node2352,Node6149,A
Node2700,Node6150,M
Node454,Node6151,Star
Node4654,Node6152,Star
Node8,Node6153,O
Node5274,Node6154,A
Node728,Node5407,R
Node424,Node6155,O
Node2182,Node6156,Star
Node1726,Node6157,A
Node4217,Node5744,E
Node5097,Node3353,O
Node4381,Node5149,E
Node4455,Node6158,O
Node3524,Node6159,Star
Node2695,Node5458,R
Node1223,Node5824,E
Node197,Node5850,R
Node4476,Node6160,M
Node2048,Node5801,O
Node5983,Node6161,M
Node5183,Node6162,O
Node3310,Node5999,E
Node4945,Node5468,A
Node2485,Node6163,O
Node3045,Node5391,R
Node1427,Node6164,Star
Node3634,Node6165,Star
Node5573,Node6166,O
Node3529,Node6167,A
Node5826,Node6028,O
Node5113,Node3559,E
Node4732,Node4443,Star
Node2153,Node6168,A
Node342,Node5706,R
Node2610,Node5471,A
Node821,Node5574,E
Node2897,Node5946,R
Node511,Node5509,R
Node1914,Node4932,O
Node949,Node6169,O
Node3831,Node6170,Star
Node5348,Node6171,Star
Node699,Node5883,R
Node1228,Node6172,O
Node6144,Node6173,O
Node174,Node6174,Star
Node1517,Node6175,O
Node4753,Node6176,A
Node5300,Node6177,A
Node2956,Node6178,A
Node2449,Node6179,O
Node1176,Node6180,A
Node159,Node6145,R
Node3026,Node4948,E
Node604,Node5569,E
Node499,Node6181,A
Node3065,Node5686,Star
Node3710,Node6182,A
Node3831,Node5912,R
Node5261,Node5785,E
Node5803,Node2877,Star
Node777,Node6183,O
Node4490,Node6184,O
Node892,Node6185,A
Node4049,Node5878,O
Node4927,Node5959,R
Node2934,Node6186,Star
Node3688,Node6025,O
Node4359,Node6187,M
Node1461,Node6140,R
Node444,Node6188,M
Node291,Node6189,A
Node4740,Node6190,A
Node5209,Node5039,Star
Node1707,Node6191,Star
Node2786,Node5540,Star
Node5898,Node6192,O
Node3565,Node4595,E
Node4649,Node6193,O
Node1392,Node5330,R
Node1728,Node6194,O
Node1465,Node6195,A
Node255,Node6196,O
Node3553,Node6197,O
Node3204,Node5859,E
Node670,Node5462,O
Node4478,Node6198,A
Node248,Node6199,O
Node3581,Node6200,Star
Node2889,Node6201,M
Node901,Node5725,E
Node2701,Node6081,E
Node4654,Node6202,Star
Node4269,Node6013,A
Node262,Node6203,A
Node5780,Node5288,E
Node4366,Node6204,O
Node847,Node5910,E
Node5763,Node6205,O
Node373,Node5624,R
Node1657,Node6206,Star
Node56,Node4576,E
Node3514,Node6207,M
Node2198,Node6208,Star
Node3985,Node6209,Star
Node2518,Node6210,Star
Node204,Node6211,O
Node157,Node5690,E
Node508,Node6212,Star
Node3080,Node5803,E
Node2724,Node6044,E
Node635,Node6213,M
Node4475,Node6163,O
Node5462,Node6214,O
Node1378,Node6215,O
Node1878,Node6216,O
Node5532,Node6217,O
Node4107,Node6192,R
Node1829,Node3427,E
Node3245,Node6180,R
Node867,Node6218,A
Node3046,Node5633,E
Node907,Node5822,R
Node217,Node6219,Star
Node2841,Node6220,M
Node313,Node5798,R
Node5912,Node6221,O
Node2990,Node6222,O
Node280,Node4696,R
Node3907,Node4684,E
Node237,Node6078,R
Node1858,Node5920,E
Node3409,Node5954,E
Node1417,Node6223,O
