parent,child,relationshiptype
Node549,Node2578,O
Node1536,Node2575,R
Node959,Node2582,E
Node2011,Node2585,A
Node2026,Node2586,O
Node2098,Node2585,O
Node509,Node2587,A
Node1081,Node2587,R
Node2379,Node2588,Star
Node1345,Node2588,E
Node1868,Node2589,Star
Node256,Node2590,Star
Node750,Node2581,E
Node2343,Node2591,O
Node416,Node2592,Star
Node1019,Node2584,E
Node2176,Node2593,Star
Node377,Node2594,O
Node2242,Node2595,A
Node2421,Node2596,Star
Node2523,Node2593,R
Node812,Node2597,M
Node1757,Node2598,O
Node2011,Node2591,E
Node484,Node2598,O
Node53,Node2599,A
Node286,Node2596,R
Node118,Node2600,O
Node765,Node2589,E
Node1347,Node2592,R
Node1109,Node2590,E
Node1471,Node2601,O
Node225,Node2559,O
Node1428,Node2602,O
Node1290,Node2603,O
Node900,Node2594,R
Node1842,Node2586,E
Node244,Node2604,M
Node61,Node2605,A
Node1996,Node2600,E
Node866,Node2606,O
Node2251,Node2601,E
Node502,Node2607,Star
Node1923,Node2597,R
Node2020,Node2573,R
Node384,Node2579,R
Node2069,Node2608,M
Node1123,Node2598,E
Node1941,Node2609,Star
Node1033,Node2610,M
Node1629,Node2577,R
Node2546,Node2599,O
Node1425,Node2606,E
Node1219,Node2611,M
Node1464,Node2580,E
Node1635,Node2602,R
Node2332,Node2612,O
Node1329,Node2605,E
Node1829,Node2610,R
Node946,Node2609,E
Node1369,Node2583,O
Node734,Node2604,R
Node1038,Node2613,Star
Node1888,Node2608,R
Node1631,Node2614,O
Node2013,Node2614,E
Node766,Node2615,O
Node1771,Node2615,R
Node1886,Node2603,R
Node1863,Node2595,E
Node1185,Node2607,R
Node1811,Node2613,R
Node1894,Node2616,O
Node83,Node2617,O
Node178,Node2618,O
Node759,Node2619,A
Node1679,Node2583,E
Node2288,Node2620,A
Node2248,Node2617,O
Node78,Node2621,O
Node2064,Node2622,O
Node1691,Node2618,E
Node1370,Node2619,E
Node1982,Node2623,A
Node1983,Node2622,E
Node1153,Node2612,R
Node1814,Node2616,R
Node1319,Node2620,R
Node1222,Node2623,E
Node404,Node2621,R
Node2017,Node2624,M
Node578,Node2625,Star
Node1095,Node2626,A
Node1923,Node2611,R
Node746,Node2617,O
Node1171,Node2624,E
Node677,Node2617,E
Node1472,Node2626,O
Node1130,Node2627,Star
Node183,Node2628,O
Node2185,Node2628,E
Node93,Node2625,R
Node2119,Node2627,E
Node1189,Node2629,A
Node2168,Node2629,R
Node1476,Node2630,Star
Node2014,Node2630,E
Node1370,Node2631,O
Node2471,Node2631,O
Node281,Node2632,M
Node2579,Node2633,O
Node2277,Node2631,E
Node734,Node2632,R
Node875,Node2634,M
Node2483,Node2633,E
Node1836,Node2634,E
Node1169,Node2635,O
Node2601,Node2636,Star
Node510,Node2635,R
Node2349,Node2636,R
Node2085,Node2637,O
Node457,Node2637,E
Node733,Node2638,O
Node1360,Node2639,O
Node1573,Node2639,O
Node2087,Node2638,R
Node1132,Node2639,R
Node973,Node2640,M
Node2145,Node2641,O
Node25,Node2642,M
Node1912,Node2641,R
Node517,Node2642,E
Node1109,Node2643,O
Node1985,Node2643,R
Node1720,Node2644,Star
Node2541,Node2645,O
Node1068,Node2645,R
Node2213,Node2640,E
Node591,Node2646,Star
Node1849,Node2647,A
Node276,Node2646,E
Node2104,Node2644,R
Node1397,Node2648,O
Node2012,Node2649,Star
Node1366,Node2648,O
Node1317,Node2648,R
Node275,Node2650,Star
Node1185,Node2651,A
Node2269,Node2652,Star
Node2574,Node2653,M
Node954,Node2650,R
Node2616,Node2651,E
Node2539,Node2647,R
Node1882,Node2649,E
Node1677,Node2654,M
Node1612,Node2654,R
Node1026,Node2655,Star
Node2537,Node2655,E
Node1494,Node2653,E
Node1808,Node2656,A
Node1199,Node2652,E
Node1895,Node2656,E
Node2607,Node2657,A
Node288,Node2658,A
Node2023,Node2659,Star
Node677,Node2660,Star
Node1378,Node2661,O
Node520,Node2657,O
Node1944,Node2662,O
Node1427,Node2663,M
Node242,Node2661,R
Node421,Node2662,O
Node178,Node2659,E
Node271,Node2664,A
Node1866,Node2663,E
Node2308,Node2660,R
Node1793,Node2658,R
Node2203,Node2662,E
Node272,Node2664,R
Node562,Node2665,O
Node556,Node2665,E
Node1698,Node2666,O
Node687,Node2667,O
Node1646,Node2668,Star
Node1606,Node2669,A
Node1675,Node2670,Star
Node2372,Node2667,E
Node992,Node2666,O
Node879,Node2670,E
Node1616,Node2668,E
Node1086,Node2669,E
Node1624,Node2666,O
Node2325,Node2666,E
Node791,Node2671,A
Node73,Node2672,A
Node2186,Node2673,O
Node266,Node2674,M
Node1459,Node2671,E
Node2619,Node2675,O
Node793,Node2676,O
Node906,Node2677,A
Node1999,Node2678,Star
Node243,Node2677,R
Node2183,Node2672,R
Node1076,Node2675,R
Node1904,Node2678,R
Node898,Node2679,A
Node961,Node2680,A
Node929,Node2681,A
Node2543,Node2681,E
Node2388,Node2682,A
Node1063,Node2683,O
Node2636,Node2676,R
Node2400,Node2684,O
Node2204,Node2685,M
Node1960,Node2686,Star
Node1718,Node2687,O
Node2687,Node2682,E
Node1974,Node2684,R
Node1006,Node2679,E
Node2340,Node2688,Star
Node234,Node2685,E
Node1712,Node2689,A
Node1931,Node2690,O
Node379,Node2686,R
Node1100,Node2691,O
Node2566,Node2689,E
Node793,Node2687,R
Node1824,Node2690,O
Node1657,Node2680,R
Node265,Node2692,Star
Node2527,Node2688,O
Node683,Node2693,O
Node389,Node2694,A
Node571,Node2694,R
Node1707,Node2695,M
Node530,Node2674,E
Node1602,Node2695,O
Node2547,Node2696,O
Node2217,Node2692,R
Node2435,Node2690,E
Node1983,Node2691,E
Node2098,Node2697,M
Node1648,Node2698,Star
Node55,Node2697,E
Node209,Node2699,Star
Node2569,Node2699,R
Node623,Node2700,A
Node1557,Node2696,E
Node1195,Node2673,E
Node1576,Node2701,M
Node2260,Node2700,R
Node1450,Node2702,M
Node2043,Node2703,O
Node2521,Node2704,A
Node1709,Node2705,A
Node316,Node2703,E
Node1123,Node2701,E
Node1365,Node2705,R
Node1457,Node2704,E
Node2349,Node2698,R
Node1514,Node2706,A
Node606,Node2683,E
Node2541,Node2702,E
Node1246,Node2707,O
Node239,Node2693,R
Node742,Node2708,O
Node2203,Node2709,O
Node642,Node2710,M
Node740,Node2711,A
Node317,Node2712,M
Node179,Node2710,E
Node62,Node2713,A
Node1318,Node2714,A
Node1478,Node2715,O
Node2109,Node2716,M
Node2201,Node2713,E
Node464,Node2709,R
Node1923,Node2715,R
Node2041,Node2714,R
Node1981,Node2711,R
Node14,Node2717,O
Node1117,Node2707,O
Node2198,Node2712,R
Node88,Node2718,A
Node2108,Node2718,R
Node1675,Node2708,E
Node2028,Node2707,O
Node1938,Node2719,O
Node906,Node2720,A
Node310,Node2706,E
Node659,Node2721,Star
Node903,Node2719,R
Node888,Node2722,Star
Node1470,Node2723,A
Node1382,Node2723,R
Node54,Node2720,E
Node1497,Node2724,O
Node653,Node2716,E
Node709,Node2722,E
Node1225,Node2724,R
Node452,Node2725,A
Node2662,Node2717,O
Node1258,Node2726,Star
Node2306,Node2707,E
Node53,Node2727,A
Node1725,Node2726,R
Node1737,Node2728,O
Node1998,Node2729,O
Node360,Node2730,Star
Node1977,Node2731,O
Node2228,Node2732,A
Node946,Node2728,E
Node2121,Node2732,E
Node2480,Node2733,A
Node2110,Node2725,R
Node2710,Node2734,M
Node2086,Node2717,E
Node2091,Node2731,E
Node1017,Node2735,A
Node1842,Node2734,E
Node1502,Node2730,E
Node199,Node2733,R
Node2608,Node2721,E
Node102,Node2736,O
Node613,Node2735,R
Node463,Node2737,Star
Node726,Node2737,E
Node1646,Node2738,Star
Node247,Node2739,A
Node1755,Node2740,Star
Node2594,Node2741,M
Node95,Node2742,Star
Node2132,Node2738,O
Node516,Node2743,O
Node1331,Node2729,O
Node352,Node2727,R
Node529,Node2740,R
Node2134,Node2742,R
Node2048,Node2744,O
Node1728,Node2736,E
Node466,Node2739,E
Node1072,Node2745,Star
Node2354,Node2741,E
Node1563,Node2729,E
Node1529,Node2744,E
Node1382,Node2746,O
Node2287,Node2745,E
Node2286,Node2747,O
Node1023,Node2748,M
Node343,Node2748,E
Node987,Node2749,Star
Node1321,Node2750,A
Node2018,Node2746,R
Node499,Node2751,A
Node828,Node2747,E
Node2718,Node2751,O
Node361,Node2752,O
Node1638,Node2750,R
Node1600,Node2753,A
Node2672,Node2752,E
Node1744,Node2754,Star
Node1413,Node2754,R
Node365,Node2755,M
Node2311,Node2756,Star
Node2525,Node2753,E
Node927,Node2757,Star
Node1326,Node2758,M
Node2233,Node2759,A
Node1556,Node2760,Star
Node838,Node2761,Star
Node272,Node2762,O
Node2408,Node2760,O
Node1546,Node2763,A
Node2682,Node2764,O
Node1032,Node2765,A
Node2344,Node2766,M
Node1561,Node2757,R
Node1324,Node2759,R
Node764,Node2762,O
Node1972,Node2767,A
Node1163,Node2767,E
Node278,Node2768,Star
Node643,Node2768,E
Node436,Node2769,Star
Node2331,Node2770,O
Node339,Node2766,R
Node2299,Node2771,M
Node775,Node2772,Star
Node2285,Node2749,E
Node399,Node2773,Star
Node1885,Node2770,R
Node1219,Node2773,O
Node2578,Node2761,R
Node2151,Node2774,A
Node1881,Node2775,A
Node536,Node2775,R
Node603,Node2776,Star
Node1529,Node2777,Star
Node215,Node2778,Star
Node131,Node2769,R
Node1778,Node2756,R
Node502,Node2762,R
Node1443,Node2778,O
Node553,Node2779,Star
Node2559,Node2763,E
Node2287,Node2755,E
Node1528,Node2758,E
Node1515,Node2765,O
Node2311,Node2771,E
Node2433,Node2777,R
Node889,Node2743,R
Node1755,Node2776,R
Node464,Node2780,O
Node2120,Node2781,O
Node1116,Node2782,M
Node2157,Node2783,Star
Node2220,Node2774,R
Node1766,Node2783,R
Node873,Node2784,A
Node732,Node2785,Star
Node1056,Node2786,O
Node847,Node2787,Star
Node2670,Node2782,R
Node963,Node2780,E
Node419,Node2788,O
Node1247,Node2786,E
Node2656,Node2789,A
Node2551,Node2790,O
Node1279,Node2791,Star
Node744,Node2792,Star
Node1931,Node2791,E
Node1939,Node2792,E
Node1046,Node2784,R
Node1713,Node2793,M
Node1436,Node2794,A
Node48,Node2795,M
Node2554,Node2796,O
Node498,Node2793,R
Node2547,Node2797,O
Node779,Node2790,R
Node2098,Node2798,M
Node1535,Node2799,A
Node1589,Node2800,A
Node1880,Node2787,R
Node118,Node2795,R
Node2234,Node2794,E
Node1669,Node2801,Star
Node1458,Node2789,E
Node1846,Node2802,M
Node1785,Node2772,O
Node1668,Node2803,M
Node1211,Node2804,A
Node474,Node2805,M
Node2318,Node2799,R
Node1067,Node2806,M
Node1104,Node2807,M
Node1271,Node2803,O
Node1927,Node2808,A
Node2472,Node2788,O
Node1124,Node2809,A
Node1798,Node2810,M
Node1444,Node2811,Star
Node1699,Node2808,R
Node1612,Node2809,R
Node2791,Node2811,E
Node2065,Node2807,E
Node1923,Node2764,R
Node1864,Node2810,O
Node634,Node2779,R
Node740,Node2797,E
Node1870,Node2781,R
Node1785,Node2804,O
Node2343,Node2812,O
Node125,Node2802,E
Node1643,Node2813,Star
Node1606,Node2805,R
Node1144,Node2814,O
Node2172,Node2815,O
Node849,Node2816,A
Node1327,Node2788,O
Node456,Node2806,E
Node194,Node2817,A
Node1139,Node2818,Star
Node2339,Node2819,Star
Node1660,Node2820,Star
Node1738,Node2813,E
Node235,Node2821,Star
Node1291,Node2788,E
Node1831,Node2822,O
Node1081,Node2800,R
Node2651,Node2823,M
Node1820,Node2824,M
Node2111,Node2825,A
Node2433,Node2785,R
Node157,Node2817,R
Node2486,Node2826,O
Node1902,Node2816,O
Node2122,Node2827,M
Node1143,Node2820,R
Node224,Node2828,Star
Node2020,Node2829,A
Node1498,Node2827,R
Node2407,Node2830,A
Node1973,Node2823,E
Node876,Node2830,R
Node2483,Node2831,O
Node922,Node2832,Star
Node2221,Node2833,A
Node1748,Node2821,R
Node1276,Node2796,O
Node2193,Node2824,E
Node2234,Node2815,E
Node619,Node2834,A
Node451,Node2822,R
Node755,Node2825,R
Node730,Node2833,R
Node2190,Node2832,O
Node512,Node2835,M
Node808,Node2819,E
Node2167,Node2801,R
Node1110,Node2836,O
Node1474,Node2837,A
Node1920,Node2826,E
Node546,Node2812,O
Node372,Node2838,A
Node896,Node2831,R
Node465,Node2839,M
Node1347,Node2837,R
Node1214,Node2838,E
Node1681,Node2835,R
Node1717,Node2828,E
Node657,Node2840,Star
Node2455,Node2841,A
Node2100,Node2839,R
Node1628,Node2842,A
Node2658,Node2834,O
Node1368,Node2840,E
Node1735,Node2843,Star
Node2143,Node2843,R
Node2142,Node2814,E
Node2517,Node2836,R
Node1493,Node2844,Star
Node1827,Node2845,O
Node2486,Node2829,R
Node2635,Node2844,O
Node1016,Node2842,E
Node2619,Node2798,R
Node2509,Node2818,E
Node1105,Node2846,Star
Node1006,Node2846,E
Node1093,Node2847,M
Node1965,Node2848,A
Node1459,Node2849,Star
Node20,Node2850,Star
Node2685,Node2845,R
Node2809,Node2812,E
Node751,Node2848,E
Node2211,Node2796,R
Node2169,Node2851,O
Node22,Node2852,Star
Node2018,Node2847,R
Node2800,Node2853,A
Node406,Node2854,Star
Node1327,Node2853,O
Node1356,Node2849,E
Node2139,Node2855,Star
Node1157,Node2841,E
Node583,Node2856,A
Node2329,Node2855,O
Node2682,Node2852,R
Node2081,Node2857,A
Node2070,Node2858,Star
Node1342,Node2856,R
Node796,Node2859,O
Node1223,Node2860,O
Node524,Node2851,O
Node348,Node2861,Star
Node993,Node2860,O
Node2082,Node2862,A
Node2026,Node2862,E
Node561,Node2861,R
Node1513,Node2850,R
Node1550,Node2858,E
Node2673,Node2851,R
Node2585,Node2857,R
Node2408,Node2860,O
Node2605,Node2863,O
Node1134,Node2864,A
Node1943,Node2865,A
Node885,Node2860,R
Node1902,Node2866,M
Node2558,Node2867,Star
Node2257,Node2868,O
Node1474,Node2869,A
Node2366,Node2870,A
Node224,Node2871,Star
Node1684,Node2870,R
Node2858,Node2872,O
Node1900,Node2854,R
Node386,Node2873,Star
Node809,Node2874,A
Node659,Node2859,R
Node2810,Node2867,R
Node2604,Node2865,E
Node194,Node2875,A
Node1102,Node2876,A
Node541,Node2877,A
Node479,Node2876,R
Node385,Node2878,O
Node1170,Node2879,Star
Node617,Node2864,O
Node2117,Node2875,R
Node514,Node2880,O
Node300,Node2881,M
Node2593,Node2882,Star
Node1642,Node2877,R
Node1503,Node2879,E
Node1834,Node2883,A
Node1226,Node2882,R
Node236,Node2881,O
Node629,Node2884,O
Node2708,Node2878,E
Node1069,Node2863,E
Node1582,Node2885,M
Node1918,Node2886,M
Node1672,Node2887,A
Node265,Node2871,E
Node1014,Node2887,E
Node2787,Node2888,Star
Node5,Node2889,Star
Node711,Node2873,R
Node2350,Node2874,R
Node883,Node2890,M
Node2521,Node2891,A
Node849,Node2888,E
Node1802,Node2892,O
Node2265,Node2892,E
Node1314,Node2893,O
Node1719,Node2866,E
Node1169,Node2869,E
Node2197,Node2894,A
Node1057,Node2893,E
Node2882,Node2895,O
Node902,Node2896,O
Node1216,Node2897,Star
Node2711,Node2885,O
Node764,Node2891,O
Node1509,Node2898,Star
Node2831,Node2899,Star
Node2094,Node2883,R
Node1643,Node2884,R
Node1279,Node2894,R
Node2529,Node2886,E
Node319,Node2900,Star
Node1690,Node2900,R
Node2671,Node2901,A
Node2708,Node2902,O
Node2035,Node2903,O
Node1346,Node2889,R
Node2864,Node2904,M
Node878,Node2905,Star
Node1810,Node2905,R
Node1318,Node2906,A
Node775,Node2868,R
Node2581,Node2907,A
Node110,Node2880,O
Node193,Node2903,O
Node1371,Node2908,Star
Node2739,Node2909,A
Node1,Node2910,A
Node2286,Node2911,O
Node2888,Node2912,Star
root,Node2913,M
Node160,Node2914,M
Node2699,Node2912,E
Node2282,Node2906,R
Node2085,Node2902,R
Node1849,Node2915,A
Node1072,Node2904,R
Node93,Node2914,R
Node588,Node2916,A
Node2205,Node2917,O
Node1388,Node2872,R
Node671,Node2909,R
Node2479,Node2913,R
Node1637,Node2910,E
Node604,Node2895,R
Node888,Node2918,Star
Node2491,Node2919,O
Node2272,Node2897,R
Node1258,Node2880,E
Node1331,Node2920,M
Node371,Node2890,E
Node2047,Node2920,O
Node1259,Node2921,M
Node644,Node2922,A
Node682,Node2916,R
Node2476,Node2923,Star
Node1485,Node2924,Star
Node1688,Node2925,Star
Node2845,Node2926,A
Node1505,Node2927,O
Node237,Node2928,O
Node2451,Node2929,Star
Node2713,Node2919,R
Node2664,Node2930,A
Node1557,Node2923,E
Node820,Node2931,O
Node2685,Node2931,R
Node2549,Node2915,R
Node788,Node2932,A
Node73,Node2911,R
Node1585,Node2927,O
Node2441,Node2925,O
Node899,Node2933,Star
Node1429,Node2896,R
Node2280,Node2934,O
Node1231,Node2935,M
Node1655,Node2934,E
Node1997,Node2936,A
Node1869,Node2933,O
Node2774,Node2937,A
Node2181,Node2938,M
Node2101,Node2939,Star
Node325,Node2940,A
Node2138,Node2926,E
Node2292,Node2941,A
Node1531,Node2937,O
Node2693,Node2907,R
Node2562,Node2921,E
Node810,Node2899,O
Node1176,Node2942,Star
Node526,Node2943,A
Node461,Node2944,A
Node1277,Node2945,M
Node2352,Node2922,R
Node1167,Node2946,O
Node2287,Node2947,O
Node169,Node2948,O
Node1232,Node2947,O
Node564,Node2943,R
Node2643,Node2936,R
Node812,Node2918,O
Node2035,Node2949,O
Node1334,Node2901,O
Node795,Node2949,R
Node2591,Node2950,O
Node1323,Node2951,Star
Node183,Node2952,O
Node1794,Node2939,O
Node412,Node2924,E
Node1323,Node2953,Star
Node2654,Node2954,Star
Node400,Node2928,R
Node1155,Node2938,R
Node1070,Node2955,Star
Node1801,Node2956,O
Node1749,Node2957,M
Node2242,Node2917,R
Node2180,Node2945,E
Node1486,Node2953,R
Node2826,Node2958,M
Node1701,Node2959,M
Node2345,Node2954,E
Node114,Node2908,O
Node2894,Node2903,O
Node1765,Node2960,Star
Node409,Node2951,R
Node184,Node2930,R
Node130,Node2961,Star
Node2817,Node2958,R
Node1358,Node2942,R
Node2093,Node2898,R
Node985,Node2940,E
Node2445,Node2962,Star
Node1747,Node2929,R
Node1329,Node2955,E
Node1362,Node2963,Star
Node525,Node2963,R
Node2182,Node2964,O
Node480,Node2941,E
Node674,Node2961,R
Node1038,Node2965,Star
Node1414,Node2946,R
Node1123,Node2966,A
Node1649,Node2903,E
Node1452,Node2947,E
Node2037,Node2960,O
Node2874,Node2967,Star
Node2689,Node2959,E
Node207,Node2927,O
Node2439,Node2964,R
Node2036,Node2935,R
Node2226,Node2968,A
Node1212,Node2969,A
Node2165,Node2948,R
Node738,Node2965,E
Node715,Node2957,R
Node589,Node2970,A
Node1512,Node2966,E
Node1417,Node2971,Star
Node1714,Node2972,A
Node1190,Node2973,A
Node1432,Node2969,R
Node1159,Node2962,R
Node1566,Node2974,Star
Node2916,Node2967,R
Node672,Node2932,E
Node975,Node2975,A
Node1095,Node2952,E
Node1164,Node2976,M
Node2452,Node2968,E
Node285,Node2977,M
Node2262,Node2950,O
Node1425,Node2950,E
Node2242,Node2973,R
Node2511,Node2978,O
Node45,Node2979,Star
Node1356,Node2980,A
Node2526,Node2974,O
Node2709,Node2976,E
Node727,Node2944,E
Node43,Node2981,Star
Node1479,Node2982,O
Node225,Node2927,O
Node470,Node2983,A
Node1224,Node2984,A
Node918,Node2956,R
Node2300,Node2983,E
Node1683,Node2985,O
Node1467,Node2927,E
Node2549,Node2971,R
Node876,Node2986,O
Node2594,Node2987,M
Node1726,Node2985,E
Node1868,Node2988,Star
Node2090,Node2987,R
Node2885,Node2977,E
Node458,Node2989,O
Node2632,Node2989,R
Node1243,Node2990,A
Node2773,Node2991,A
Node1354,Node2975,E
Node2084,Node2970,E
Node1901,Node2992,O
Node1466,Node2993,O
Node2695,Node2990,E
Node2501,Node2994,A
Node2297,Node2984,R
Node200,Node2978,R
Node2086,Node2995,A
Node1243,Node2996,A
Node2383,Node2997,Star
Node2353,Node2992,E
Node1906,Node2998,O
Node2771,Node2999,A
Node1607,Node3000,Star
Node2680,Node3001,M
Node2267,Node2994,O
Node2310,Node3002,M
Node1440,Node2980,O
Node565,Node3003,O
Node333,Node2996,E
Node2285,Node3004,A
Node676,Node3005,O
Node1985,Node2988,R
Node1784,Node2999,O
Node1257,Node2995,R
Node37,Node3005,E
Node1443,Node2979,O
Node1417,Node3006,Star
Node1916,Node3007,O
Node121,Node2998,R
Node648,Node3003,R
Node2930,Node3008,O
Node77,Node2991,E
Node1328,Node3008,E
Node1730,Node3000,R
Node1606,Node2986,R
Node522,Node3009,Star
Node1812,Node3010,O
Node731,Node3011,Star
Node2346,Node3009,R
Node2054,Node3012,O
Node2579,Node2972,R
Node2147,Node2997,R
Node2521,Node3013,A
Node1851,Node3012,R
Node2688,Node3014,M
Node838,Node3015,Star
Node736,Node3004,R
Node91,Node3016,O
Node96,Node3011,E
Node2031,Node3017,Star
Node2389,Node3018,O
Node2156,Node3016,E
Node1929,Node3019,Star
Node1877,Node3020,Star
Node106,Node3021,O
Node137,Node3022,A
Node1929,Node3020,R
Node1223,Node3015,E
Node1901,Node2981,R
Node2488,Node3023,Star
Node2605,Node3019,E
Node120,Node3018,O
Node885,Node3024,A
Node531,Node3025,Star
Node347,Node3026,M
Node713,Node3025,O
Node879,Node2982,E
Node2390,Node3027,O
Node2752,Node3028,Star
Node1597,Node3029,O
Node579,Node3021,R
Node795,Node3030,Star
Node2150,Node3031,M
Node2993,Node3032,A
Node2492,Node3028,R
Node2145,Node3033,O
Node78,Node3034,O
Node2518,Node3035,Star
Node928,Node3036,Star
Node180,Node3032,R
Node1386,Node3006,R
Node438,Node3018,R
Node1319,Node3013,R
Node1067,Node3037,M
Node1125,Node3022,R
Node1178,Node3014,R
Node2464,Node3001,E
Node2156,Node3038,A
Node1368,Node3031,E
Node2622,Node3039,Star
Node740,Node3040,A
Node1203,Node3038,E
Node1696,Node3026,R
Node12,Node3041,A
Node2585,Node3023,R
Node861,Node3042,Star
Node1983,Node3035,E
Node1859,Node3017,E
Node289,Node3034,R
Node2024,Node3036,R
Node2126,Node3043,A
Node2950,Node3033,R
Node1316,Node3040,E
Node1083,Node3024,O
Node2004,Node3029,E
Node416,Node3010,E
Node182,Node3044,A
Node1463,Node3030,R
Node440,Node3042,E
Node2652,Node3039,E
Node383,Node3045,O
Node2054,Node3037,R
Node127,Node3046,A
Node1197,Node2993,R
Node934,Node3047,A
Node337,Node3007,R
Node1348,Node3046,R
Node1635,Node3041,R
Node299,Node3048,A
Node2584,Node3049,A
Node2648,Node3050,O
Node1302,Node3051,Star
Node109,Node3052,M
Node707,Node3050,O
Node1668,Node3049,O
Node2032,Node3053,O
Node366,Node3045,E
Node2790,Node3044,E
Node2384,Node3054,M
Node2666,Node3027,E
Node1393,Node3054,R
Node2929,Node3055,O
Node2838,Node3052,E
Node444,Node3002,E
Node2643,Node3056,Star
Node73,Node3057,A
Node698,Node3058,Star
Node2450,Node3056,E
Node2703,Node3043,O
Node1990,Node3059,M
Node2085,Node3051,R
Node1762,Node3060,M
Node727,Node3061,Star
Node1046,Node3050,R
Node946,Node3059,E
Node1155,Node3062,O
Node1749,Node3063,M
Node24,Node3064,O
Node1724,Node3065,A
Node2271,Node3066,O
Node994,Node3053,R
Node506,Node3067,A
Node3053,Node3057,O
Node2944,Node3062,E
Node2473,Node3068,O
Node644,Node3066,E
Node1680,Node3069,A
Node1071,Node3060,E
Node1310,Node3055,O
Node713,Node3055,O
Node2049,Node3048,R
Node2403,Node3047,E
Node1392,Node3068,R
Node2039,Node3055,E
Node144,Node3070,A
Node1032,Node3069,R
Node1790,Node3063,E
Node796,Node3071,O
Node1360,Node3064,E
Node1916,Node3072,O
Node2077,Node3073,O
Node2268,Node3074,A
Node2532,Node3072,E
Node790,Node3070,E
Node2627,Node3058,O
Node2825,Node3065,R
Node2163,Node3075,Star
Node2481,Node3076,M
Node455,Node3073,O
Node924,Node3061,R
Node1212,Node3077,A
Node502,Node3078,Star
Node749,Node3079,M
Node1068,Node3074,R
Node2882,Node3080,O
Node2498,Node3075,R
Node1983,Node3080,E
Node1642,Node3071,R
Node267,Node3077,R
Node2744,Node3078,R
Node1663,Node3076,R
Node710,Node3073,O
Node898,Node3079,R
Node1147,Node3067,E
Node2383,Node3081,Star
Node807,Node3082,A
Node654,Node3083,Star
Node38,Node3084,A
Node1644,Node3073,E
Node1690,Node3081,R
Node1985,Node3085,O
Node1767,Node3086,Star
Node2786,Node3087,M
Node2473,Node3083,R
Node3082,Node3084,E
Node3006,Node3088,Star
Node209,Node3085,E
Node673,Node3082,E
Node1719,Node3087,E
Node828,Node3089,O
Node1721,Node3090,Star
Node2778,Node3089,R
Node2534,Node3090,E
Node631,Node3091,M
Node2836,Node3092,O
Node2709,Node3093,Star
Node2151,Node3092,E
Node2823,Node3094,O
Node3037,Node3095,A
Node3000,Node3096,M
Node1584,Node3097,Star
Node1215,Node3091,R
Node1537,Node3098,Star
Node1638,Node3099,O
Node899,Node3088,R
Node3063,Node3098,E
Node239,Node3100,O
Node2967,Node3094,O
Node1569,Node3094,R
Node2146,Node3101,Star
Node1646,Node3102,Star
Node1085,Node3103,Star
Node1208,Node3104,M
Node972,Node3096,R
Node1139,Node3103,E
Node1272,Node3105,Star
Node1961,Node3086,R
Node1407,Node3099,R
Node76,Node3106,O
Node471,Node3097,E
Node1080,Node3093,R
Node634,Node3107,O
Node1767,Node3108,Star
Node1328,Node3107,E
Node1610,Node3104,E
Node2900,Node3108,E
Node631,Node3109,M
Node347,Node3095,O
Node1397,Node3110,O
Node2378,Node3111,M
Node416,Node3112,Star
Node241,Node3113,O
Node2487,Node3106,R
Node1130,Node3114,Star
Node219,Node3115,O
Node2903,Node3109,E
Node1339,Node3116,A
Node229,Node3114,E
Node670,Node3117,A
Node765,Node3118,Star
Node700,Node3113,E
Node2626,Node3105,E
Node1832,Node3101,E
Node2913,Node3119,A
Node2611,Node3120,A
Node2874,Node3102,R
Node2814,Node3121,O
Node2267,Node3122,M
Node163,Node3115,O
Node1629,Node3123,A
Node2580,Node3116,R
Node1922,Node3100,R
Node1943,Node3122,R
Node1612,Node3110,R
Node405,Node3124,Star
Node1612,Node3118,R
Node1424,Node3124,E
Node876,Node3123,R
Node892,Node3125,O
Node221,Node3126,O
Node517,Node3111,E
Node3031,Node3112,E
Node2397,Node3127,A
Node1881,Node3126,R
Node1027,Node3119,R
Node1497,Node3128,O
Node885,Node3117,R
Node906,Node3129,A
Node299,Node3130,A
Node300,Node3129,O
Node1104,Node3131,M
Node2247,Node3132,O
Node2339,Node3127,E
Node2697,Node3133,A
Node433,Node3132,E
Node2618,Node3134,A
Node2278,Node3128,R
Node1427,Node3135,M
Node1301,Node3125,O
Node1420,Node3136,M
Node3124,Node3125,E
Node342,Node3137,A
Node1746,Node3135,R
Node2953,Node3138,O
Node2237,Node3137,E
Node3058,Node3139,Star
Node3090,Node3115,R
Node1528,Node3140,Star
Node892,Node3134,E
Node1098,Node3141,O
Node1798,Node3121,O
Node2454,Node3131,R
Node2870,Node3136,E
Node3076,Node3142,A
Node2402,Node3143,M
Node68,Node3138,R
Node392,Node3144,A
Node384,Node3144,R
Node14,Node3145,O
Node1535,Node3120,E
Node804,Node3146,A
Node2206,Node3147,A
Node2716,Node3145,R
Node377,Node3148,O
Node1279,Node3146,R
Node1098,Node3149,O
Node2590,Node3147,E
Node50,Node3150,O
Node2252,Node3140,R
Node2954,Node3150,E
Node1978,Node3151,O
Node913,Node3152,O
Node1367,Node3153,O
Node1671,Node3130,E
Node2553,Node3154,O
Node1682,Node3143,R
Node1699,Node3149,R
Node2537,Node3121,E
